-0.34695002,9.396001,2.9869502,-0.0286,-0.0572,-0.04455
-0.60105,9.351001,2.8549502,-0.0286,-0.0572,-0.04455
-0.60105,9.351001,2.8549502,-0.087175,0.0088,-0.0413875
-0.537,9.37005,2.9650502,-0.087175,0.0088,-0.0413875
-0.537,9.37005,2.9650502,-0.18727499,-0.0540375,0.015125
-1.3270501,9.184951,3.6720002,-0.18727499,-0.0540375,0.015125
-1.3270501,9.184951,3.6720002,-0.203225,0.5031125,0.0416625
-0.04605,9.336,3.4080002,-0.203225,0.5031125,0.0416625
-0.04605,9.336,3.4080002,-0.0050875,-0.1563375,0.014025
-0.53895,9.3,3.52605,-0.0050875,-0.1563375,0.014025
-0.53895,9.3,3.52605,-0.0264,0.09405,0.045925
-0.24405001,9.271951,3.5809503,-0.0264,0.09405,0.045925
-0.24405001,9.271951,3.5809503,2.75E-4,-0.050875,0.012925
-0.67800003,9.264001,3.4990501,2.75E-4,-0.050875,0.012925
-0.67800003,9.264001,3.4990501,0.0204875,-0.0955625,-0.00935
-0.441,9.304951,3.5400002,0.0204875,-0.0955625,-0.00935
-0.441,9.304951,3.5400002,0.0353375,0.0334125,0.0108624995
-0.36195,9.331051,3.3649502,0.0353375,0.0334125,0.0108624995
-0.36195,9.331051,3.3649502,0.0620125,-0.0092124995,-0.001925
-0.59595,9.295951,3.2980502,0.0620125,-0.0092124995,-0.001925
-0.59595,9.295951,3.2980502,0.0066,0.02585,0.015125
-0.37605003,9.3,3.3940501,0.0066,0.02585,0.015125
-0.37605003,9.3,3.3940501,0.0108624995,0.0099,-0.01265
-0.34995002,9.331051,3.3049502,0.0108624995,0.0099,-0.01265
-0.34995002,9.331051,3.3049502,0.014025,-0.0017875,-0.0072875
-0.42900002,9.336,3.2580001,0.014025,-0.0017875,-0.0072875
-0.42900002,9.336,3.2580001,0.0012375,-0.0262625,0.0171875
-0.62805,9.316951,3.49005,0.0012375,-0.0262625,0.0171875
-0.62805,9.316951,3.49005,-0.003025,0.034375,-0.0158125
-0.55605,9.336,3.3010502,-0.003025,0.034375,-0.0158125
-0.55605,9.336,3.3010502,0.02255,0.02805,-0.00935
-0.33105,9.348001,3.2430003,0.02255,0.02805,-0.00935
-0.33105,9.348001,3.2430003,0.0268125,0.0397375,0.0097624995
-0.55095005,9.324,3.2770503,0.0268125,0.0397375,0.0097624995
-0.55095005,9.324,3.2770503,-0.001925,-0.0028875,-0.0061875
-0.513,9.348001,3.2380502,-0.001925,-0.0028875,-0.0061875
-0.513,9.348001,3.2380502,0.0097624995,-0.0295625,-0.004125
-0.45000002,9.348001,3.4080002,0.0097624995,-0.0295625,-0.004125
-0.45000002,9.348001,3.4080002,0.014025,-0.0262625,0.0097624995
-0.642,9.327001,3.21195,0.014025,-0.0262625,0.0097624995
-0.642,9.327001,3.21195,-0.0125124995,0.017324999,-0.013612499
-0.44805002,9.331051,3.3030002,-0.0125124995,0.017324999,-0.013612499
-0.44805002,9.331051,3.3030002,-0.0125124995,0.003575,-0.00935
-0.43095002,9.319051,3.2620502,-0.0125124995,0.003575,-0.00935
-0.43095002,9.319051,3.2620502,0.033275,-0.0551375,-0.01045
-0.56505,9.339001,3.2650502,0.033275,-0.0551375,-0.01045
-0.56505,9.339001,3.2650502,-0.00935,0.019524999,-0.0072875
-0.45795003,9.327001,3.32205,-0.00935,0.019524999,-0.0072875
-0.45795003,9.327001,3.32205,0.0193875,0.014162499,-0.0061875
-0.50295,9.351001,3.3079503,0.0193875,0.014162499,-0.0061875
-0.50295,9.351001,3.3079503,0.013062499,0.0099,-0.004125
-0.52695,9.34095,3.2050502,0.013062499,0.0099,-0.004125
-0.52695,9.34095,3.2050502,-0.001925,0.013062499,-0.0158125
-0.59595,9.336,3.2929502,-0.001925,0.013062499,-0.0158125
-0.59595,9.336,3.2929502,0.0012375,0.0121,-0.0061875
-0.45495003,9.35505,3.2239501,0.0012375,0.0121,-0.0061875
-0.45495003,9.35505,3.2239501,0.0097624995,0.003575,-0.01045
-0.52500004,9.34605,3.2770503,0.0097624995,0.003575,-0.01045
-0.52500004,9.34605,3.2770503,-0.0061875,0.0237875,-0.0297
-0.65895003,9.315001,3.3030002,-0.0061875,0.0237875,-0.0297
-0.65895003,9.315001,3.3030002,0.02475,0.1005125,0.015125
-0.58395004,9.360001,3.1570501,0.02475,0.1005125,0.015125
-0.58395004,9.360001,3.1570501,0.013062499,0.003575,-0.01265
-0.58005005,9.34605,3.1980002,0.013062499,0.003575,-0.01265
-0.58005005,9.34605,3.1980002,-0.00935,-0.0561,0.0055
-0.61605,9.351001,3.32505,-0.00935,-0.0561,0.0055
-0.61605,9.351001,3.32505,0.0088,0.0099,0.0012375
-0.46005002,9.36705,3.10695,0.0088,0.0099,0.0012375
-0.46005002,9.36705,3.10695,0.0023375,0.0088,-0.00935
-0.53895,9.351001,3.2770503,0.0023375,0.0088,-0.00935
-0.53895,9.351001,3.2770503,-0.0061875,-0.0231,1.375E-4
-0.49305,9.36495,3.2239501,-0.0061875,-0.0231,1.375E-4
-0.49305,9.36495,3.2239501,-0.0050875,-0.015675,-0.0050875
-0.42405003,9.375,3.28395,-0.0050875,-0.015675,-0.0050875
-0.42405003,9.375,3.28395,0.02365,-0.039049998,0.0171875
